trial,m_pos_min,m_pos_max,k_pos_min,k_pos_max,zeta_pos,adaptive_lambda,adaptive_alpha_pos,i_gain_pos,i_gain_ori,i_clamp_pos,i_clamp_ori
124,0.022935763761239333,0.38253691197912704,279.2249359823107,2512.892530500415,1.0717873425116125,50.43723778788011,25.403510286556212,307.0316900834416,26.2908793335247,0.004745733419768191,0.005660528175623054
125,0.020089996674101482,0.31061717710308456,293.31805517041835,2455.196719643921,1.169403880249987,47.12742460033196,27.736984578284314,540.9039708662608,30.20630867225141,0.008464647011736656,0.006249886821231812
126,0.016428149921168166,0.17359210348742607,274.29338373779495,1922.0960816772354,1.1752127367905558,68.60059827589622,6.992048304756953,904.5145917989108,26.940626575503792,0.002610453638144618,0.0008112989834965858
127,0.013570109343996044,0.17754421928490113,231.05584361801112,1872.002378511347,1.1244510081661176,61.95456967624814,10.764032865906835,861.9896988459861,31.065115091521434,0.0033750512974498152,0.00356429596519736
128,0.015403761553832853,0.22337019348595835,305.4858829539572,2124.183687187996,0.9173709648597812,96.41165628056733,14.840028751350705,566.9956519775719,43.42036157798398,0.004819846711267698,0.00038071680371644726
129,0.06484462434596494,0.32601237050999116,479.04913212140156,1556.8983323688085,0.9654395062916045,11.977890234903686,33.14879584507206,825.5779890468532,26.348956840240042,0.004590537031104002,0.007903691909188737
130,0.04304008555529267,0.3125670214284094,378.68608569641594,1076.8549771064152,1.0070079309844466,34.59815080752158,6.237770778039258,341.39251355586816,26.888949349892997,0.004255776221105783,0.0030160207912293
131,0.06058036792840221,0.22440751664908665,395.8995532585003,1028.280460071636,0.8662473553392283,24.741642622898773,12.155204170220852,662.6648317660081,20.190435409218647,0.010014725385863985,0.0032697077508026416
132,0.016784869704350877,0.4452213901339821,196.80794160854342,2679.9631433877375,0.8989349090485386,35.4163525600906,23.6728296499624,793.5567514886118,20.144559830496988,0.00939993757632068,0.003656012010945415
133,0.07409330157184121,0.46239383615878094,436.95178080517667,2253.426630776395,0.9312422751612923,65.39472830406413,22.384336604218156,331.7143491347324,54.21107435073479,0.003882849827020889,0.0007439696861267863
134,0.0543038863012727,0.3733435350316562,258.40008963301784,1218.8936447045771,0.9403002625251455,22.53255966480216,8.842283330615585,566.603532503494,44.56737863009455,0.0057311354038623195,0.002289136555161901
135,0.043799827671690356,0.33836920029205275,458.6774304436274,2296.865879996144,0.8374598294346568,97.26741107314078,22.422154756527604,1017.3026282491144,37.86257090082387,0.005439531239391827,0.001150734567620232
136,0.014038875390367248,0.24189590187958265,326.53821823227236,1110.7088029969539,1.054964810011296,76.43632808594982,17.561405373630535,405.0766329281476,33.83041178978398,0.006481538769240866,0.0003908833599271553
137,0.02674529327359826,0.3499676011467423,392.45742689495455,1035.1994544073195,1.1680426343253365,17.475385397685237,7.113018971692277,697.149814831753,41.96705294706802,0.019157472679122628,0.005595249202728818
138,0.03442526697608175,0.32256298148413604,246.66673904478992,1237.10896452548,0.5614495283790834,39.4227185801939,9.148630748399743,1423.3419311578975,14.38951862313288,0.00239364668729416,0.0017039042491955177
